distance_km,pickup_borough,dropoff_borough,hour,passenger_count,duration_min
8.127255369446116,Manhattan,Queens,14,2,28.37709840427056
11.825539939120024,Bronx,Bronx,19,4,47.49424760718382
2.513403679764324,StatenIsland,Brooklyn,7,4,14.02859682528657
1.1000634757491787,StatenIsland,StatenIsland,11,2,8.167128869059088
1.22578503198779,Bronx,Brooklyn,11,3,12.957213612001313
7.2382962483580915,Queens,Queens,15,3,28.67264555224788
2.7352619006292755,StatenIsland,Bronx,16,3,16.720167996397898
11.111059916430074,Bronx,Manhattan,11,1,42.60106578932417
5.676372614724439,Manhattan,StatenIsland,6,1,29.111083635582265
6.823569920096472,Bronx,StatenIsland,16,4,24.58842527412448
2.5446374149152993,StatenIsland,Queens,23,3,15.421967715626906
7.0215978541846615,Queens,Brooklyn,20,4,27.018727258687026
12.962355948863182,Manhattan,StatenIsland,16,2,44.201289164989525
9.358480792373642,Brooklyn,Bronx,17,2,38.00548765609662
0.9530285644990899,Manhattan,Queens,2,4,10.278263454787245
9.054738788987143,Bronx,StatenIsland,11,1,34.44986039743853
11.8785494287214,StatenIsland,Bronx,10,1,40.36098538161458
9.157419090188313,Manhattan,Manhattan,9,4,33.656220909992335
5.70701425751802,Bronx,Queens,18,2,24.486066597677972
10.893381189447236,Queens,Manhattan,8,4,36.95485762503346
14.743612632645837,StatenIsland,StatenIsland,13,3,52.37170171629753
7.287549763699917,Queens,Manhattan,23,3,27.462067651002855
1.3653891154586182,Manhattan,Bronx,7,4,13.420256258850202
12.3058759854543,Bronx,Bronx,13,4,43.05021488128935
9.915677866244641,Queens,Queens,12,3,32.363512974051716
10.002451684647278,StatenIsland,Manhattan,23,2,37.06412766595697
4.874022608408315,Manhattan,Queens,11,4,22.956728927909527
8.0516421550128,Queens,StatenIsland,6,4,30.50229752146509
9.599587588433739,Queens,Manhattan,18,1,40.40354537296043
13.580214543064274,Brooklyn,StatenIsland,15,2,47.104227940440765
4.91114137620869,Brooklyn,Queens,23,2,20.27982828445357
2.650376540776503,Brooklyn,StatenIsland,23,3,14.228156337022034
1.8267474113416204,Bronx,Manhattan,22,2,8.903920133253244
1.1608311401016818,Manhattan,Bronx,18,2,12.685953540504558
3.399885336068802,StatenIsland,Brooklyn,6,1,12.984491077603796
6.572442991266715,Queens,Bronx,22,1,22.712697532997623
4.012417376343754,Brooklyn,Queens,5,2,18.186143964416605
12.37542946308129,Manhattan,Manhattan,9,1,43.020120086906054
3.260815904765038,Brooklyn,Manhattan,16,3,18.036610056140006
5.4819440829311175,Manhattan,Brooklyn,10,1,22.597468054782397
13.318615619854121,StatenIsland,Queens,13,3,46.91913971732151
12.258144099543726,Bronx,Bronx,23,4,46.10108233989181
5.4588820618549665,Queens,Bronx,2,1,25.344812041231226
10.867879458237244,Queens,StatenIsland,20,4,42.543704007042635
3.8988409222963543,StatenIsland,Manhattan,21,4,18.81080989087824
14.295214227843754,StatenIsland,StatenIsland,21,2,47.77744825672151
14.546664995162802,Brooklyn,Queens,12,3,50.260758714506174
6.955344113530607,StatenIsland,Brooklyn,5,3,27.453912728991998
0.6780421630219857,StatenIsland,Bronx,17,1,10.901863898429959
13.60633830913678,Queens,Brooklyn,6,1,39.59620280238603
0.688741908744467,Bronx,StatenIsland,3,1,7.706957715669614
2.528998859478457,StatenIsland,Brooklyn,21,1,13.670291750004083
13.002923459645434,Brooklyn,Bronx,6,3,48.62713370554179
13.702593505574484,StatenIsland,Manhattan,20,4,47.30262711879146
12.934969455568389,StatenIsland,Bronx,12,4,44.837206201886104
4.255181311473427,Brooklyn,Brooklyn,10,2,18.99414592881016
14.518881856509715,Bronx,Manhattan,15,1,50.56243572705425
10.784567024073278,Bronx,Bronx,17,1,44.59336935144166
4.607397201157048,Manhattan,Brooklyn,12,2,20.908205282967014
2.285101166208935,Brooklyn,Manhattan,23,3,12.488974941315146
3.086004010059932,Bronx,Queens,5,4,12.736657416484977
1.4062431288919397,Brooklyn,Manhattan,12,1,9.35622507616201
12.887560548150388,StatenIsland,StatenIsland,18,3,50.65455889475897
12.230400274321035,Manhattan,Manhattan,5,1,40.94268607598531
13.264718783892006,Queens,Bronx,21,4,49.71246691707636
14.834800281667631,Manhattan,Queens,14,3,48.30098573561594
10.099957267393279,StatenIsland,StatenIsland,4,3,37.9368757653545
0.9809956333841584,Manhattan,Manhattan,9,4,9.503274703802287
3.8859515171821863,StatenIsland,Brooklyn,10,4,18.763871311216075
2.6712140152078563,Brooklyn,StatenIsland,6,3,15.237722608768166
8.962616126808436,Queens,Manhattan,18,1,37.3747743297847
7.423227869558955,StatenIsland,StatenIsland,5,2,28.05025477503191
14.020358180157453,Brooklyn,StatenIsland,6,2,50.561332360340664
6.188491969723573,Bronx,StatenIsland,23,4,24.53307074219203
1.376436213320014,StatenIsland,Bronx,23,2,6.2914115045304335
0.8455119921377572,StatenIsland,Bronx,10,1,7.721967163128188
12.253871565230023,Manhattan,Brooklyn,1,1,39.823386301338694
9.71077090335715,Queens,Brooklyn,9,3,37.90859373679504
3.26615810468513,Brooklyn,Queens,5,2,15.696486709732312
13.643697931871696,Manhattan,StatenIsland,4,2,46.61314906978239
8.603851382693565,Bronx,Queens,18,4,36.43491856419164
9.314930132675846,Brooklyn,Bronx,23,2,37.17057813578988
13.849002713249531,Queens,Bronx,17,1,48.324628303124165
1.2335683923532028,Brooklyn,Brooklyn,2,4,9.738242315730469
12.741601405022108,Brooklyn,Brooklyn,9,1,43.11260039291009
14.68107478525014,Bronx,StatenIsland,10,4,54.42817607813344
4.5177112489062905,Queens,Manhattan,3,3,20.96962649571084
8.345931799406841,StatenIsland,Queens,12,4,30.789008314584706
6.64206996354604,Manhattan,Bronx,8,2,26.551431312848166
1.4936687521553034,Manhattan,StatenIsland,5,1,10.25696652331589
7.813080219983897,Bronx,Queens,21,1,28.55577784788096
13.48579919490061,Brooklyn,Manhattan,10,1,48.2032402203594
2.774840945528568,Manhattan,Queens,11,4,13.108971596909882
3.6069840712413948,Queens,Manhattan,22,3,20.231354204278972
8.427731312440041,StatenIsland,Bronx,3,2,29.298333302860275
1.1468659001200388,Bronx,StatenIsland,7,3,7.078279531718944
4.066606296699181,Queens,Queens,21,2,16.16026270913663
7.0632787863784765,Manhattan,Queens,13,1,26.62112236630878
11.626019857909572,Manhattan,Brooklyn,22,3,41.307489637742236
4.573064526056907,Brooklyn,StatenIsland,3,2,20.290588549835615
2.8503402521381243,Brooklyn,StatenIsland,21,1,15.64990040264194
1.5750078584346183,Manhattan,Brooklyn,15,2,10.90715687568878
12.838915626582816,StatenIsland,Bronx,14,3,43.66872751999093
11.669014042743713,StatenIsland,Bronx,20,4,40.85016447010005
3.778668230036369,Manhattan,Brooklyn,8,1,21.028887397337904
6.321696956584219,Brooklyn,Queens,8,1,25.859316315006744
6.6456826246802825,Manhattan,StatenIsland,8,1,25.111762843553464
11.813797971903979,StatenIsland,Manhattan,20,1,43.47448354910754
5.708865723479703,Queens,Manhattan,7,4,20.82446369870739
3.649863411439933,Bronx,Queens,12,3,21.84736594291159
13.916654980453975,Queens,Brooklyn,9,3,48.41317639976078
7.986696480142769,Bronx,Bronx,17,3,38.42841415062138
7.737259159485518,Manhattan,Queens,1,2,28.955070030761295
11.449266689580767,StatenIsland,StatenIsland,2,3,41.03140169894953
7.121273456684899,Manhattan,Queens,19,1,30.652994309264916
10.705766178785058,StatenIsland,Bronx,8,3,36.593163220132745
3.1436691150853013,Manhattan,Manhattan,20,2,11.54991417846806
5.002743609567622,Brooklyn,StatenIsland,8,4,24.309183050097648
7.37564290548195,Queens,Manhattan,1,2,26.777679076072687
9.699428223360528,Queens,Queens,19,2,39.78008720749749
10.480411824515953,StatenIsland,Brooklyn,3,1,33.376582440938336
1.682359149507994,StatenIsland,Bronx,15,4,10.953872719232564
2.123958644232363,StatenIsland,Brooklyn,20,1,14.66156905333725
13.943619744875416,Queens,Brooklyn,10,1,46.98897421604563
12.627622899763098,Queens,StatenIsland,23,1,46.775555618591355
2.250656492553266,Manhattan,Queens,5,4,14.737556567697707
4.657472235450192,Brooklyn,Queens,7,4,23.983644846085365
3.2410381355616638,Manhattan,Manhattan,0,2,13.608273350718278
9.182301729758773,Bronx,Bronx,12,3,36.82048854152511
4.578906666519912,Queens,Bronx,21,1,18.426392054716338
8.619762283358053,Bronx,Bronx,14,2,31.524961911492458
1.7485672128356435,Bronx,StatenIsland,14,4,15.899946263580382
0.9058831005456466,Queens,StatenIsland,14,4,9.793745248589389
3.5842291155553436,StatenIsland,StatenIsland,7,1,16.546343809423185
7.503798407646358,StatenIsland,StatenIsland,0,3,29.783109772052608
10.148168277679758,Bronx,StatenIsland,20,2,32.3066686409257
11.862673750504317,StatenIsland,Manhattan,2,4,40.927543441780664
5.425604537975431,Brooklyn,Manhattan,23,3,21.781310294947787
6.41594783909839,Brooklyn,Queens,5,2,23.749334984722246
9.389092122145504,Queens,Queens,6,2,32.42988405536716
14.24072676568537,Manhattan,StatenIsland,6,2,47.60776152958896
0.5691221235172006,Brooklyn,Brooklyn,3,3,7.402924283149683
5.258997588660024,Queens,StatenIsland,3,3,25.239955180703472
11.027697632226852,Brooklyn,StatenIsland,11,2,39.33339083359276
13.688020466847329,Manhattan,Manhattan,3,2,44.9404721744345
13.232817102215794,Queens,Queens,8,1,44.32894210933223
5.886946152807375,Queens,Manhattan,8,1,22.37082514863617
0.9499815171132537,StatenIsland,Queens,9,1,8.132473773469664
0.518650643715846,Bronx,Queens,14,2,2.8319645110704377
2.758202595906708,Bronx,Queens,7,2,13.819699536470349
0.8792938756972548,Manhattan,Bronx,7,2,6.043304285384584
0.7206207083996595,StatenIsland,Queens,17,1,11.286716065385646
3.0214881526115924,Bronx,Brooklyn,18,1,20.85004608373447
6.595884760925168,Manhattan,Queens,17,2,30.54586006347005
8.481658294116535,StatenIsland,Brooklyn,4,2,32.421028655829026
13.314422040144391,Bronx,Manhattan,2,1,44.587438179414896
7.372917551702153,Bronx,Brooklyn,7,4,28.282030268427775
10.459050407104785,Manhattan,Manhattan,14,3,39.485714334501935
12.117897190677883,Brooklyn,Manhattan,12,3,44.96935948826829
5.186020384917024,Queens,StatenIsland,18,2,28.18773478095314
10.961128075478792,Manhattan,Bronx,3,2,41.52487265922664
10.536811275416648,Bronx,StatenIsland,0,4,37.582670433397766
1.901738494922936,Bronx,Queens,11,3,11.367892470114827
12.241703195050002,Brooklyn,Queens,13,2,40.726458001753976
6.044972532405257,Brooklyn,Brooklyn,16,1,24.19111757808528
3.6702874253773636,Manhattan,Manhattan,22,3,15.315772711928808
2.7702971622764787,Queens,Bronx,22,1,9.974137956041385
14.054597112472804,Brooklyn,Bronx,20,1,46.332792499526995
4.580887750313753,Brooklyn,Brooklyn,1,3,21.410547603548014
11.74633404688143,Manhattan,Bronx,5,1,40.26397375645012
12.44631735473686,Brooklyn,Bronx,19,2,48.17040430130318
14.058537256435784,Brooklyn,Brooklyn,19,3,54.46692915146877
9.314697008497246,Brooklyn,StatenIsland,6,4,34.69154300697681
3.118301023269712,StatenIsland,Queens,2,3,13.35653223273318
1.9391148946896855,Bronx,Brooklyn,13,2,8.976597793034362
1.528442949459024,Queens,Queens,17,3,10.273052009225012
10.996076833268134,Bronx,StatenIsland,4,2,36.620649788535104
12.086936867216588,Bronx,Bronx,13,1,42.340803814939925
11.920317674925371,Queens,Brooklyn,18,2,46.27474505428954
2.325215167356942,Queens,Manhattan,16,1,12.913366088548594
6.683286441964537,Bronx,StatenIsland,0,3,28.223481995864574
0.9900246649461901,Brooklyn,Bronx,18,4,14.954171526678593
5.17608169468906,StatenIsland,Brooklyn,12,1,19.439317097561506
6.625373930916228,Bronx,StatenIsland,12,4,27.60938801070878
5.428778350504452,StatenIsland,Brooklyn,11,2,20.848425422220735
13.043857702720748,Brooklyn,Brooklyn,10,1,40.27596357028637
14.857630347261091,StatenIsland,Brooklyn,11,3,50.513121759154814
6.400020702427638,Brooklyn,Brooklyn,13,3,26.788569074312413
5.535199739327405,Bronx,StatenIsland,12,2,21.28014951283604
13.003829696340636,Manhattan,Queens,16,2,46.5148747036122
0.9651620315821365,StatenIsland,Manhattan,13,2,6.844757003083377
11.976889348582384,Brooklyn,StatenIsland,8,4,38.901162497960755
1.8061425946966254,Bronx,Brooklyn,0,2,8.642884708949927
3.7549349980019735,Queens,Bronx,16,1,15.845224596921973
13.161070960716078,Queens,Brooklyn,5,4,47.27190137655639
3.081285901795008,Queens,Brooklyn,10,4,15.555248061766706
6.885644104086282,Brooklyn,Brooklyn,21,2,27.551911431836302
6.075824541839118,StatenIsland,StatenIsland,3,2,25.26711005224798
3.181283984189356,Brooklyn,Manhattan,2,3,18.153029590145074
6.862341149764964,StatenIsland,Brooklyn,21,4,31.220300274406135
9.769610805746796,Queens,StatenIsland,7,1,36.91294587618987
10.354658507573513,Bronx,Manhattan,22,1,37.54441504793982
0.5936667694636543,Bronx,Manhattan,17,1,13.614944234382929
5.1312064691686965,Queens,Manhattan,8,1,22.379316326011732
11.265400885220547,StatenIsland,Queens,13,1,42.07932293637856
4.84910353855813,Queens,Brooklyn,4,3,21.57047732196352
11.79215569378913,Brooklyn,Brooklyn,2,4,44.49945357865411
5.37495820653783,Bronx,Manhattan,8,4,23.889672146707458
11.079622235241436,Queens,Brooklyn,0,1,39.878891563291084
3.427323853497557,StatenIsland,Manhattan,8,2,17.950960194944262
14.510771209597232,Queens,StatenIsland,15,3,53.136709070114236
7.796623463108749,StatenIsland,Manhattan,8,2,33.35008315990362
13.375934616344216,Brooklyn,Bronx,9,4,45.0780659907453
2.7964629003713615,Brooklyn,Queens,5,3,14.134378001225597
11.546794332700093,Manhattan,StatenIsland,15,3,44.09702516471468
6.364407694855316,Manhattan,Brooklyn,9,3,24.389566799371355
5.921434893589693,Bronx,Queens,18,1,29.39371758922935
11.188646740446115,Manhattan,Bronx,20,3,39.895774249737066
8.417419277484392,StatenIsland,Bronx,5,4,31.807094387718113
13.994739898931037,StatenIsland,Bronx,13,1,46.421753469074034
1.6292475355841016,Queens,Brooklyn,6,4,13.614326322374293
0.6633628675658185,Manhattan,Bronx,4,1,11.638802145908375
3.1593246808558275,Brooklyn,Manhattan,19,4,19.0490253200641
10.862424964099002,Brooklyn,Bronx,14,1,39.022429139358174
7.047513468563173,StatenIsland,Manhattan,23,4,31.8754187978719
10.891106922713785,Bronx,Brooklyn,6,4,41.74561226763953
14.335045811688651,Manhattan,Manhattan,5,2,48.877791594067396
7.661613117898517,Brooklyn,Brooklyn,12,3,32.41372031559213
10.779252826771039,StatenIsland,Queens,5,4,36.776716690480654
2.291420871479276,Manhattan,StatenIsland,9,1,12.980785928801241
12.229790051307637,Queens,Queens,13,1,42.14637869911335
3.44186744914912,Manhattan,Bronx,22,1,17.43720197162297
14.36506500014348,Brooklyn,Queens,10,2,50.268950870606595
13.517037813218856,StatenIsland,Bronx,19,4,53.18116283983227
11.599768253173316,Bronx,Queens,8,4,41.54243338354976
3.922537831529953,Bronx,Queens,13,3,14.49214480999968
13.41349341177745,Manhattan,Brooklyn,3,4,44.92257582553421
10.587648605533353,Manhattan,StatenIsland,5,2,38.89554525831584
9.38063040221972,Brooklyn,Bronx,7,2,35.182534220078836
2.2343821776198673,Manhattan,Brooklyn,17,4,20.59496220789135
11.433389979675033,StatenIsland,Queens,7,4,38.25500248657918
12.749994552125735,StatenIsland,StatenIsland,14,4,47.73109997831112
9.030317659184728,Bronx,StatenIsland,8,4,32.45636893443182
3.9845693934191386,StatenIsland,Bronx,1,3,19.387467070613493
2.167718199480655,StatenIsland,Queens,4,4,15.061574124403062
11.065400992621822,Brooklyn,Manhattan,22,2,40.868870231282095
1.8513114115087832,Queens,Queens,23,1,13.430221451884313
10.715893724936274,Manhattan,Manhattan,16,1,39.34718306041081
10.277827568645792,Manhattan,Brooklyn,16,4,39.88715589929446
0.5481953212799668,Bronx,Brooklyn,8,1,6.350339099659329
7.836079621716929,Brooklyn,Manhattan,5,4,30.02333470819452
8.161178428390636,Bronx,Brooklyn,23,2,27.412530658274424
7.679010646514493,StatenIsland,StatenIsland,7,1,29.66009169826262
3.4261651155764223,Manhattan,Bronx,4,3,14.0644450139165
2.3954708097480877,StatenIsland,Manhattan,7,1,13.5821334796441
9.876012893903836,Manhattan,Queens,4,2,36.34872148105901
10.658768096992933,Bronx,Manhattan,18,2,42.16896646936388
6.6041366076634755,Brooklyn,Brooklyn,6,1,22.942671184462856
1.0362027595947656,Brooklyn,Manhattan,20,2,7.791020040481337
12.956587959752508,Bronx,Bronx,13,3,49.25342023577508
3.450251811004231,Brooklyn,Manhattan,6,4,15.102795010139728
3.3146464183909448,StatenIsland,Bronx,1,2,16.418992400821498
7.455895490361117,Queens,Bronx,11,1,26.337489665148958
14.146927121938857,Manhattan,StatenIsland,1,3,48.357001179085145
4.34879665322608,Brooklyn,Manhattan,19,1,24.448985998797
5.095212759752054,Queens,Queens,9,1,21.292908538972554
7.043548280570347,StatenIsland,Manhattan,4,2,27.380528076709787
10.401249924297518,StatenIsland,StatenIsland,1,1,35.86611991564616
12.96183187980497,Brooklyn,Brooklyn,4,1,44.385446442139276
2.0178306295012893,Queens,Bronx,8,2,10.165531678625921
10.722314761972845,Brooklyn,Queens,17,2,43.29385626033423
14.55848017566158,Brooklyn,Queens,7,3,53.0694932510478
11.148269798339495,Manhattan,Manhattan,9,1,39.60243448571166
4.987759077827703,StatenIsland,StatenIsland,15,4,21.471148749041195
2.323592917205013,Queens,Bronx,16,1,9.702558556238506
2.7337054125426845,Queens,Queens,10,3,16.123198084524507
3.5116399921033254,Queens,StatenIsland,4,2,18.88222424668686
5.3100096271147725,Manhattan,Manhattan,3,3,19.58855324283374
13.927949930799468,StatenIsland,Bronx,19,2,54.5922642994004
1.0108256485120881,Queens,Brooklyn,23,4,10.513304791715614
11.378856762116921,Bronx,StatenIsland,2,3,45.07835144586718
3.4632105248710245,StatenIsland,Queens,19,4,19.497672375742283
4.9779944385004535,Brooklyn,Bronx,12,1,17.941780508357404
5.369783649515562,StatenIsland,StatenIsland,3,4,23.561695835197494
2.1790293445680744,StatenIsland,StatenIsland,0,4,13.421462829029574
8.390742849652082,Brooklyn,StatenIsland,12,2,30.03821199427276
13.830299148601826,Bronx,Queens,3,3,46.32367278907744
13.80386654320649,Manhattan,StatenIsland,5,3,47.6884948475996
8.979353693560487,StatenIsland,Bronx,1,3,34.53787016404406
10.968573754377449,StatenIsland,StatenIsland,9,1,39.02998620347409
9.246075619412053,Queens,Bronx,11,4,32.36312188344367
5.514385445185003,StatenIsland,Bronx,9,3,23.931769965302852
3.70346503548542,Bronx,StatenIsland,3,3,16.584942531393605
14.306710624863323,Manhattan,StatenIsland,16,4,50.830906114794054
1.5431781715342963,Manhattan,Brooklyn,6,4,10.443775118327592
5.643956428836989,Bronx,Manhattan,9,4,22.593728207740575
1.0247660200973057,Bronx,Bronx,12,1,9.870395199221234
5.280185005027464,Bronx,Bronx,1,2,21.946898367828645
9.105435334465325,Bronx,StatenIsland,21,3,35.681925882739186
0.7087612104627687,Manhattan,Bronx,15,4,5.6097718866855875
0.9186095387959046,Bronx,Queens,20,3,10.2078138964416
3.182472606773802,StatenIsland,Queens,9,1,16.362531507328555
14.816575764549285,Queens,Queens,21,3,52.5076754082015
1.908795170625898,Queens,Bronx,19,4,13.996998913672565
2.759743298127295,Queens,StatenIsland,22,4,18.201454735551636
13.871664629472148,StatenIsland,Bronx,9,2,47.67849761631422
13.116463130126633,StatenIsland,Queens,7,4,45.93278133637325
8.018293465697317,Brooklyn,StatenIsland,16,3,27.9038436009746
5.492657852061011,Manhattan,StatenIsland,7,2,23.140686025037358
6.2080235558160295,Manhattan,StatenIsland,10,1,21.70869787748296
1.7141574432936557,Queens,Brooklyn,21,4,12.716603894254735
6.985326150033181,Manhattan,Queens,22,2,26.271854138530724
4.430137151862308,Queens,Manhattan,20,3,19.50939912039218
1.6409985534457534,StatenIsland,StatenIsland,1,3,6.620007740443171
2.5240826734299238,Brooklyn,StatenIsland,2,3,12.818788981723534
12.093767313754482,Queens,Queens,20,3,43.063121822317726
13.144418027271985,StatenIsland,Manhattan,13,2,43.951586188365894
5.798925613104885,Manhattan,Brooklyn,10,1,22.635075079866294
11.627433387407896,Brooklyn,StatenIsland,4,2,41.40367959823171
13.16616903121633,Brooklyn,Queens,9,2,45.889297691101405
12.660369829983852,Manhattan,Queens,2,3,43.186622234758396
1.4416984256486556,Bronx,Brooklyn,5,2,10.582641804278841
4.479016953799779,Brooklyn,StatenIsland,19,3,24.355618815286178
10.777806570820283,Brooklyn,Brooklyn,22,3,41.808802384695944
5.468636003320949,StatenIsland,StatenIsland,6,3,23.68970516383465
8.623090660824271,Queens,Manhattan,17,2,37.43278552106715
13.656702469779157,Brooklyn,Brooklyn,16,4,44.873541679757814
0.5536475484058745,Brooklyn,Bronx,7,4,7.406229340679347
14.351673186241733,StatenIsland,Bronx,17,3,57.084489824009296
8.07253728085377,StatenIsland,Manhattan,21,1,30.124932655220253
14.411151025293693,Queens,Queens,14,4,50.408190211666984
8.590595185289091,Queens,Bronx,5,3,32.16125834316427
8.500697814078103,Manhattan,Bronx,11,2,32.20376192458073
11.468475857791434,Bronx,Queens,16,1,38.50332836470607
11.014897447787916,Manhattan,Manhattan,23,2,39.37546496636999
3.5033361409934267,Manhattan,Bronx,1,2,14.339257156913193
11.97162710497681,Manhattan,Queens,18,1,41.64185271782
5.37023798296922,Brooklyn,Bronx,6,3,21.88295421820073
11.326317402467046,StatenIsland,Brooklyn,16,3,37.54791375593127
3.1865393908455255,Manhattan,Brooklyn,21,2,19.416428211360646
10.77036132953447,StatenIsland,Brooklyn,10,1,41.05158864536462
7.85846466180776,Bronx,Queens,6,4,33.20196237003371
3.1600863348597272,Queens,Manhattan,18,3,20.236186772086285
8.544350112166184,Brooklyn,Brooklyn,1,4,33.36603973078411
1.9819096513824295,StatenIsland,Bronx,8,2,12.025563644312925
6.127628705940241,StatenIsland,Bronx,23,3,21.1297677916387
10.076181753814074,Brooklyn,Bronx,17,2,39.12991198306196
4.033544463156028,Bronx,Manhattan,7,4,21.1506471828815
13.491201445866459,StatenIsland,Queens,1,4,45.50777827248544
11.177333727386433,Queens,StatenIsland,5,1,37.269358141468565
1.4113538648966029,Brooklyn,Brooklyn,0,2,7.191382599902812
7.5991754414048565,Manhattan,Bronx,12,3,29.296336343624056
11.80546184607665,StatenIsland,Manhattan,19,1,46.11022433012242
1.862124779831907,StatenIsland,Queens,17,1,17.454826117749523
3.685925065954586,Manhattan,Manhattan,20,1,16.137936429527272
5.144211407000144,StatenIsland,Brooklyn,16,1,20.725952925753734
5.7296194201462445,StatenIsland,StatenIsland,5,2,21.099125155456466
0.7500001214934648,StatenIsland,Manhattan,21,2,7.124537061425197
6.24056890867847,Brooklyn,StatenIsland,5,2,24.21136657165612
7.884036661074684,Bronx,StatenIsland,11,1,29.086698877118916
5.233311614034651,Manhattan,StatenIsland,20,2,23.061369569326047
4.2490907662058355,Brooklyn,Bronx,8,3,19.50464589962037
2.5879798942717795,Manhattan,Manhattan,3,1,12.956892370872751
11.736924443100397,Queens,Bronx,7,3,39.846565869369805
11.234812574991508,Manhattan,Manhattan,23,1,36.76177949395723
12.909194436651866,Manhattan,Manhattan,22,1,42.13410904868014
3.7709573169988526,StatenIsland,Brooklyn,13,1,16.90610209094188
8.55609240503227,Brooklyn,StatenIsland,19,1,37.153533643533315
10.096592077109328,Brooklyn,Queens,5,4,35.82285867156171
7.326777455435897,Brooklyn,StatenIsland,5,2,27.59504217388046
8.766133594028595,Brooklyn,Brooklyn,12,2,33.446161535936
6.403942910416436,StatenIsland,Manhattan,22,1,23.32308993399105
1.6936267512652743,Bronx,Bronx,6,3,6.942967552721951
12.94248462609673,StatenIsland,Queens,20,1,42.755067809663664
10.06154113980162,Queens,StatenIsland,13,3,37.969075469715904
4.703353054778856,StatenIsland,Brooklyn,7,2,21.955028706184866
2.007646125488123,Manhattan,Manhattan,15,2,10.166338742839091
11.309646130964838,Bronx,StatenIsland,7,3,40.93924084397009
6.364618634142737,Queens,Bronx,9,3,25.99917392510107
4.990790026166869,Brooklyn,Brooklyn,14,2,22.275777120731313
8.905630598188957,Queens,Bronx,13,2,32.5178534180231
6.608772852727269,Brooklyn,Brooklyn,0,4,25.47631196691576
9.367621723164545,Brooklyn,Bronx,19,2,35.17866101324813
14.676368885688124,Brooklyn,Queens,18,3,53.7020537238517
3.032011626026612,Bronx,Bronx,10,1,15.133624291849616
14.608570472994248,StatenIsland,Queens,7,2,47.947199561351745
10.31259021565684,Queens,Bronx,20,2,36.840835575340655
4.718056744493558,Queens,Manhattan,21,2,20.686694138692154
13.700750946350272,Queens,Manhattan,21,4,45.96162167789456
10.479894621050287,Manhattan,Queens,18,1,43.83289043822416
1.91393179262072,Brooklyn,Queens,10,4,13.86584698214437
14.651107832988226,Manhattan,Bronx,4,3,48.845773866861
13.398535733949199,StatenIsland,StatenIsland,2,3,45.72823524314096
12.479037509230968,StatenIsland,Brooklyn,19,2,46.75148695386641
12.43577211372499,Brooklyn,Manhattan,9,1,43.768123021735754
5.775670620692574,Queens,Brooklyn,14,3,24.421019153770125
2.457074468132432,StatenIsland,Bronx,14,1,13.318789213880615
10.43147053343363,Bronx,Bronx,15,3,37.93162262130847
10.145647688345406,Queens,Bronx,21,1,34.50491362963543
3.418809277593493,Manhattan,Bronx,17,2,18.927499450895056
7.812754902324529,StatenIsland,Bronx,5,3,32.283066583428216
7.8495971709642145,StatenIsland,StatenIsland,12,1,28.80812987812709
11.533968567834204,Bronx,Brooklyn,8,2,40.65404043321169
7.206435645305634,Brooklyn,Bronx,21,2,25.401631659583842
11.785207491968224,Brooklyn,Brooklyn,4,3,41.620089434370904
7.335661427279745,StatenIsland,Brooklyn,0,4,28.041144557471252
11.650186366915287,Queens,Queens,10,4,42.78883504914528
0.7091174889862832,Bronx,Bronx,15,4,7.300351365003776
14.616660923415955,Brooklyn,Brooklyn,19,1,56.42755170125948
2.8716050302664886,Bronx,Bronx,2,3,19.847373177418422
2.290124803934379,Brooklyn,Queens,14,3,15.297170361374713
10.35370665050922,Brooklyn,Bronx,2,4,37.742600639610416
7.684309116118285,Bronx,Bronx,21,4,30.0135482796275
6.054518054108173,Queens,Brooklyn,9,3,27.928906861178966
9.112059515706393,Queens,Manhattan,18,4,40.33234234065369
0.86186402523529,Bronx,Manhattan,4,2,7.546170314237033
6.5447881161029136,Manhattan,Brooklyn,21,1,24.039182548749007
14.902075947472765,Brooklyn,Manhattan,6,4,52.69399519520775
10.862389382520153,Queens,Brooklyn,1,2,35.647403816619615
7.014986798208769,Brooklyn,Bronx,5,3,25.188186178252806
7.856214279441947,Queens,Queens,21,1,31.794013753228256
14.924586822002915,Manhattan,StatenIsland,21,3,49.89169305646004
13.189774540725045,Queens,Queens,12,2,49.833639161436494
6.053143739881115,Brooklyn,Manhattan,3,3,25.848545995938405
10.647577294753585,Brooklyn,Manhattan,22,2,39.47597423597384
9.717236279911619,Bronx,Brooklyn,8,2,33.8986298821996
2.4455437568078633,StatenIsland,Bronx,23,4,11.678018546935345
13.773464107534865,StatenIsland,StatenIsland,12,2,43.01124628053323
3.0835097442606076,Queens,Queens,11,4,16.275237272022125
4.351940939343633,StatenIsland,StatenIsland,14,4,19.117985294029584
3.8745617335320577,Queens,Manhattan,7,4,20.30829219644835
11.008860865703644,Manhattan,Manhattan,21,3,37.36059561831594
1.2748543525784444,Queens,Queens,4,3,9.806791930482675
1.2022991955597027,Manhattan,StatenIsland,22,1,8.598477494238757
4.787419372595869,Queens,Brooklyn,1,4,19.455718654373793
8.77988628993253,Manhattan,Manhattan,4,1,30.53528733214621
6.190388587985407,Brooklyn,StatenIsland,2,1,23.254598869216892
